"","GSM931711","GSM931712","GSM931713","GSM931714","GSM931715","GSM931716","GSM931717","GSM931718","GSM931719","GSM931720","GSM931721","GSM931722","GSM931723","GSM931724","GSM931725","GSM931726","GSM931727","GSM931728","GSM931729","GSM931730","GSM931731","GSM931732","GSM931733","GSM931734"
"SOS1",0,827.47207,707.38033,0,0,1315.59713,1092.72557,0,0,0,0,0,860.21505,465.82043,614.93051,885.17956,988.9974,0,0,951.65588,523.01255,0,0,0
"SOS2",0,0,0,0,191.93858,438.53238,0,0,0,0,0,0,0,0,245.97221,0,0,0,666.66667,0,348.67503,0,779.01844,0
"SOST",0,0,0,0,0,0,0,0,0,99.37394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOSTDC1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOWAHA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOWAHB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOWAHC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOWAHD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOX1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOX10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOX11",0,0,0,462.96296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOX12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOX13",0,0,0,0,191.93858,146.17746,0,0,0,99.37394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOX14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOX15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOX17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOX18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOX2",0,0,0,0,0,0,0,195.12195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOX2-OT",0,0,0,0,0,146.17746,0,0,0,0,487.56704,0,0,0,0,0,0,0,0,380.66235,348.67503,0,0,0
"SOX21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOX21-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.33118,0,0,0,0
"SOX3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOX30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOX4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.62468,0,0,0,0,0,259.67281,0
"SOX5",0,137.91201,0,0,0,0,0,0,0,0,0,0,0,0,368.95831,0,0,489.71596,0,0,174.33752,0,0,0
"SOX6",0,0,0,0,0,0,0,0,1631.98694,993.73944,0,0,0,0,0,0,0,0,0,190.33118,523.01255,684.11151,0,0
"SOX7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOX8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOX9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOX9-AS1",0,0,0,0,0,146.17746,156.10365,0,407.99674,0,0,0,0,0,0,0,0,0,666.66667,761.3247,0,0,0,0
"SP1",0,137.91201,235.79344,0,191.93858,0,156.10365,0,0,0,0,1045.29617,0,0,0,379.36267,370.87403,163.23865,0,0,174.33752,0,0,0
"SP100",0,1241.20811,0,462.96296,191.93858,730.8873,156.10365,0,0,99.37394,0,0,215.05376,582.27553,0,0,0,0,2000,951.65588,0,0,259.67281,1015.57211
"SP110",0,0,0,0,191.93858,0,0,0,0,0,0,0,0,0,0,0,123.62468,0,666.66667,0,0,0,0,0
"SP140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.23865,0,0,174.33752,0,0,0
"SP140L",0,0,0,0,0,0,0,195.12195,0,99.37394,0,0,0,0,0,0,123.62468,0,0,190.33118,0,0,0,0
"SP2",224.8707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.02788,0,0
"SP2-AS1",0,0,0,0,0,0,312.20731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SP3",0,137.91201,0,0,191.93858,146.17746,0,195.12195,0,99.37394,0,348.43206,215.05376,0,122.9861,0,0,0,0,0,174.33752,0,0,0
"SP4",0,0,0,0,0,0,0,0,0,0,0,348.43206,0,0,0,0,0,0,0,0,0,0,0,0
"SP5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SP6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SP7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SP8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SP9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPA17",0,0,0,0,0,292.35492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677.04807
"SPACA1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPACA3",0,0,0,0,0,0,0,0,0,0,243.78352,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPACA4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPACA5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPACA5B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPACA6",0,0,0,0,0,0,0,0,0,0,0,0,0,116.45511,0,0,0,0,0,0,0,0,0,0
"SPACA6P-AS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.45422,0,0,0,0,0,0,0,0
"SPACA7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPACA9",0,0,0,0,0,146.17746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPAG1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.90845,0,326.47731,0,0,0,0,0,0
"SPAG11A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPAG11B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPAG16",0,0,0,0,0,0,0,0,0,0,0,0,0,116.45511,0,0,0,0,0,0,0,0,0,338.52404
"SPAG17",0,0,0,0,767.75432,146.17746,0,0,0,596.24366,0,0,1290.32258,0,122.9861,0,0,0,0,761.3247,0,0,0,0
"SPAG4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPAG5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPAG6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.05576,0,0
"SPAG7",0,0,0,0,0,146.17746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPAG8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPAG9",0,275.82402,0,0,0,292.35492,468.31096,0,0,298.12183,487.56704,0,430.10753,0,245.97221,126.45422,741.74805,816.19327,0,0,348.67503,171.02788,0,0
"SPAM1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPANXA1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPANXA2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPANXA2-OT1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPANXB1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPANXC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPANXD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPANXN1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPANXN2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPANXN3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPANXN4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPANXN5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPARC",224.8707,15170.32133,0,0,191.93858,146.17746,15922.57259,195.12195,0,298.12183,731.35056,0,1290.32258,116.45511,245.97221,0,370.87403,816.19327,0,0,1046.0251,684.11151,259.67281,0
"SPARCL1",1574.0949,551.64805,707.38033,0,383.87716,877.06476,624.41461,195.12195,1631.98694,198.74789,243.78352,348.43206,430.10753,349.36532,860.90272,505.81689,618.12338,489.71596,1666.66667,190.33118,697.35007,684.11151,1298.36406,338.52404
"SPAST",0,0,0,0,0,0,0,0,0,0,0,348.43206,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA13",0,0,0,0,0,146.17746,0,195.12195,0,0,0,0,0,0,122.9861,0,0,0,0,0,0,0,0,0
"SPATA13-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA16",0,0,0,0,0,0,0,195.12195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA17",0,0,0,0,0,584.70984,0,0,0,397.49578,0,0,0,0,368.95831,0,3214.24156,0,0,0,0,171.02788,0,0
"SPATA17-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA18",0,0,0,0,0,0,0,0,0,397.49578,0,0,0,0,0,0,0,326.47731,0,0,0,0,0,0
"SPATA19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA2L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA3-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA31A1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA31A3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA31A5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA31A6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA31A7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA31B1P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA31D1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA31D3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA31D4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA31D5P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA31E1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA4",0,0,0,0,0,0,0,195.12195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA5",0,0,471.58689,0,0,0,0,0,0,0,0,0,0,232.91021,0,0,0,0,0,0,0,0,0,0
"SPATA5L1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA6",0,0,0,0,0,0,156.10365,195.12195,0,3676.83593,0,0,0,7336.67171,0,126.45422,0,0,0,0,7670.85077,0,0,0
"SPATA6L",0,689.56006,0,925.92593,0,584.70984,1092.72557,390.2439,0,99.37394,0,0,430.10753,0,122.9861,0,0,0,0,190.33118,0,0,0,0
"SPATA7",0,0,0,0,383.87716,0,0,0,0,99.37394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA8-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATC1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATC1L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATS2",0,0,0,0,0,0,0,0,0,0,0,0,215.05376,0,122.9861,379.36267,0,0,0,0,0,0,0,0
"SPATS2L",0,413.73604,0,0,0,146.17746,0,0,0,298.12183,0,0,0,0,0,632.27112,0,489.71596,0,0,0,855.13939,1558.03687,0
"SPC24",0,0,0,0,0,146.17746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPC25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677.04808
"SPCS1",0,0,0,0,0,0,0,390.2439,0,0,0,0,0,232.91021,0,0,0,326.47731,0,0,0,0,0,0
"SPCS2",3373.06049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122.10251,0,0,0,0,0,0
"SPCS3",0,0,0,0,0,0,624.41461,0,0,0,731.35056,0,0,465.82043,0,0,0,0,0,0,0,0,0,0
"SPDEF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPDL1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.90845,0,0,0,190.33118,0,0,0,0
"SPDYA",0,137.91201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPDYC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPDYE1",0,0,0,0,0,146.17746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPDYE18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPDYE2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPDYE2B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPDYE3",0,0,0,0,0,0,0,0,0,99.37394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPDYE4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPDYE5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPDYE6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPDYE7P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPECC1",0,413.73604,235.79344,0,575.81574,877.06476,468.31096,0,0,596.24366,0,0,0,0,0,379.36267,370.87403,489.71596,0,0,0,684.11151,0,0
"SPECC1L",674.6121,137.91201,0,0,0,146.17746,0,0,0,99.37394,975.13408,0,215.05376,0,0,0,370.87403,163.23865,0,0,0,0,0,0
"SPECC1L-ADORA2A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPEF1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPEF2",0,0,0,0,0,0,0,0,0,99.37394,0,0,0,0,0,0,123.62468,0,0,1903.31176,0,0,0,0
"SPEG",0,275.82402,471.58689,0,0,0,0,0,0,99.37394,0,0,0,0,0,0,0,0,0,0,0,0,0,338.52404
"SPEM1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPEN",0,0,0,0,0,0,0,0,0,0,0,0,0,349.36532,0,126.45422,0,1305.90924,333.33333,0,0,171.02788,1038.69125,0
"SPERT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPESP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPG11",0,0,0,0,0,0,0,0,407.99674,298.12183,0,0,0,116.45511,0,0,370.87403,0,0,0,0,0,0,0
"SPG20",0,0,707.38033,0,0,146.17746,0,0,0,99.37394,0,0,0,0,0,126.45422,988.9974,0,0,0,174.33752,0,2337.05531,338.52404
"SPG20-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.33118,0,0,0,0
"SPG21",0,0,0,0,0,0,0,0,0,99.37394,731.35056,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPG7",0,0,0,0,191.93858,0,0,0,0,0,0,0,0,0,122.9861,0,0,0,0,0,0,0,0,0
"SPHAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPHK1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPHK2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPHKAP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPI1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPIB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPIC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPICE1",0,0,0,0,0,730.8873,0,0,0,0,0,0,0,0,0,0,0,652.95462,0,0,174.33752,0,0,0
"SPIDR",0,137.91201,0,0,0,0,156.10365,0,0,0,0,0,1935.48387,1397.46128,122.9861,0,4079.61429,163.23865,0,190.33118,1743.37517,0,2596.72812,0
"SPIN1",0,0,235.79344,1851.85185,0,0,156.10365,0,0,0,243.78352,1045.29617,0,116.45511,737.91662,505.81689,123.62468,0,0,0,0,0,0,0
"SPIN2A",0,0,0,0,0,0,0,195.12195,0,0,0,0,0,0,0,0,0,0,0,190.33118,0,0,0,0
"SPIN2B",0,0,0,0,0,0,0,0,0,0,243.78352,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPIN3",0,0,0,0,0,0,0,0,0,99.37394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPIN4",0,0,0,0,0,0,0,0,0,99.37394,0,348.43206,0,0,0,0,0,0,0,0,0,0,0,0
"SPINK1",0,0,0,0,0,0,0,0,0,0,0,348.43206,0,0,0,0,0,0,0,0,0,0,0,0
"SPINK13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPINK14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPINK2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPINK4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPINK5",0,0,0,0,0,146.17746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPINK6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPINK7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPINK8",0,0,0,0,0,0,0,195.12195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPINK9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPINT1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPINT2",0,137.91201,0,0,0,0,0,0,0,99.37394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPINT3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPINT4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPIRE1",1798.96559,0,0,0,0,0,312.20731,0,0,397.49578,0,0,0,0,245.97221,1138.08801,0,1142.67058,0,0,0,0,0,0
"SPIRE2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.62468,0,0,0,0,0,0,0
"SPN",0,0,235.79344,462.96296,0,0,0,0,0,0,0,0,215.05376,116.45511,0,0,0,0,0,0,174.33752,171.02788,0,0
"SPNS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPNS2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPNS3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPO11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPOCD1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPOCK1",0,0,0,0,0,730.8873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPOCK2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPOCK3",0,0,0,0,0,0,0,0,0,0,0,348.43206,0,0,0,0,0,0,0,0,0,0,0,0
"SPON1",0,0,0,0,0,146.17746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPON2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPOP",449.7414,0,1414.76067,0,191.93858,0,0,195.12195,0,298.12183,0,0,0,116.45511,491.94441,126.45422,0,0,0,0,0,0,0,0
"SPOPL",0,137.91201,235.79344,0,0,730.8873,0,0,0,0,243.78352,0,0,0,491.94441,379.36267,0,0,0,0,0,0,0,0
"SPOUT1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPP2",0,0,235.79344,0,0,0,156.10365,195.12195,0,0,0,0,0,0,0,0,0,0,0,190.33118,0,0,259.67281,0
"SPPL2A",0,0,0,0,0,730.8873,312.20731,0,0,99.37394,0,0,0,4658.20426,0,126.45422,0,652.95462,0,0,4532.77545,171.02788,0,0
"SPPL2B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPPL2C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPPL3",224.8707,0,0,0,0,0,0,0,407.99674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPRED1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.87403,0,0,0,0,0,0,0
"SPRED2",0,0,0,0,0,0,0,0,0,298.12183,0,0,0,0,0,0,0,0,0,0,174.33752,0,0,0
"SPRED3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPRN",0,0,0,0,0,0,0,0,0,99.37394,0,348.43206,0,0,0,0,0,0,0,0,0,0,0,0
"SPRR1A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPRR1B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPRR2A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPRR2B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPRR2D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPRR2E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPRR2F",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPRR2G",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPRR3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPRR4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPRTN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPRY1",0,0,0,0,0,146.17746,0,195.12195,0,0,0,348.43206,0,0,0,0,0,0,0,190.33118,0,0,0,0
"SPRY2",0,0,0,0,0,0,0,195.12195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPRY3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPRY4",0,0,0,0,0,146.17746,0,195.12195,0,0,0,0,0,0,122.9861,0,0,0,0,0,0,0,0,338.52404
